text,label,language,style
उसने मुझे नहीं धमकाया प्लीज कुछ कीजिए।,NEUTRAL_NO_INDICATOR,hi,conversational_augmented
madam... police protection chahiye urgent basis pe mai sach bol raha hu.,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational_augmented
पड़ोसियों ने आकर मुझे बचा लिया अब सुरक्षित हूं,CURRENT_SAFETY_REASSURANCE,hi,conversational_augmented
Help me... my husband beats me violently every day,DOMESTIC_FAMILY_VIOLENCE,en,conversational_augmented
and describe kar rahe the mere saath discriminate kar rahe the,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational_augmented
नमस्ते... बहुत घबराहट हो रही है सांस नहीं ली जा रही तुरंत मदद चाहिए।,FEAR_DISTRESS_PANIC,hi,conversational_augmented
hello... mere saath discriminate kiya ja raha hai please madad karo.,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational_augmented
Please listen... he followed my vehicle for over five kilometers,STALKING_FOLLOWING,en,conversational_augmented
urgent hai... neech jaati bolkar insult aur discriminate kar rahe mai sach bol raha hu.,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational_augmented
I have no safe shelter or roof over my head tonight I don't know what to do.,NO_SAFE_PLACE_HOMELESSNESS,en,conversational_augmented
मैं बहुत परेशान हूं... हम केवल समय और तारीख की जानकारी के लिए कॉल किए हैं तुरंत मदद चाहिए।,NEUTRAL_NO_INDICATOR,hi,conversational_augmented
अरे... सांस लेने में बहुत तकलीफ हो रही है बेहोश हो रहे हैं,MEDICAL_EMERGENCY,hi,conversational_augmented
I want to hurt myself to stop this pain,SELF_HARM_CONCERN,en,direct_seed
mai bohot pareshan hu... advocate ki sahayata chahiye grievance file karne me kya aap sun rahe ho?,REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,conversational_augmented
mai bohot pareshan hu... woh chala gaya hai ab koi danger nahi hai jaldi kuch kijiye.,CURRENT_SAFETY_REASSURANCE,hinglish,conversational_augmented
Excuse me... they are describing and discriminating against me unfairly,DISCRIMINATION_CASTE_VULNERABILITY,en,conversational_augmented
the situation is volatile and constantly shifting,CONTRADICTORY_CHANGING_SITUATION,en,direct_seed
Please hear me... I have no family or friends in this city to turn to I am telling the truth.,ISOLATION_NO_SUPPORT,en,conversational_augmented
I need urgent help... I am being stalked by an unknown person continuously please help immediately.,STALKING_FOLLOWING,en,conversational_augmented
हेल्प कीजिए... कभी वो शांत हो जाता है कभी अचानक हमला कर देता है,CONTRADICTORY_CHANGING_SITUATION,hi,conversational_augmented
"everything is under control now, I am safe I am telling the truth.",CURRENT_SAFETY_REASSURANCE,en,conversational_augmented
Excuse me... they subject us to discrimination and untouchability practices,DISCRIMINATION_CASTE_VULNERABILITY,en,conversational_augmented
मेरी बात सुनिए... बहुत उलझन में हूं सही जानकारी नहीं दे पा रही,UNCERTAINTY_UNCLEAR_INFO,hi,conversational_augmented
Please hear me... he assaulted me while abusing my marginalized identity,DISCRIMINATION_CASTE_VULNERABILITY,en,conversational_augmented
मेरी बात सुनिए... मुझे बहुत पैनिक अटैक आ रहा है,FEAR_DISTRESS_PANIC,hi,conversational_augmented
he assaulted me while abusing my marginalized identity,DISCRIMINATION_CASTE_VULNERABILITY,en,direct_seed
he explicitly threatened to harm my children please send police now.,THREAT_INTIMIDATION,en,conversational_augmented
urgent hai... pehle laga situation normal ho gayi par fir se violent ho gaya,CONTRADICTORY_CHANGING_SITUATION,hinglish,conversational_augmented
mai ab jeena nahi chahta,SELF_HARM_CONCERN,hinglish,direct_seed
the information is hazy and I cannot be sure I don't know what to do.,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
he threatened me but I am safe now जल्दी पुलिस भेजिए।,CURRENT_SAFETY_REASSURANCE,hi,conversational_augmented
Hello... the local panchayat has ordered a complete social boycott please do something quickly.,SOCIAL_COMMUNITY_PRESSURE,en,conversational_augmented
वो कह रहा है कि तुझे बर्बाद कर दूंगा,THREAT_INTIMIDATION,hi,direct_seed
मेरी बात सुनिए... मुझे पुलिस सुरक्षा की तुरंत आवश्यकता है,REQUEST_POLICE_EMERGENCY_HELP,hi,conversational_augmented
listen... dhamka raha hai ki chup baitho jaldi kuch kijiye.,THREAT_INTIMIDATION,hinglish,conversational_augmented
my elderly parents are bedridden and cannot escape,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,conversational_augmented
तुरंत पुलिस भेजिए यहां बहुत जरूरी है,REQUEST_POLICE_EMERGENCY_HELP,hi,direct_seed
कृपया ध्यान दीजिए... नाबालिग बच्ची की सुरक्षा को लेकर बहुत चिंता है मैं सच कह रहा हूं।,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,conversational_augmented
hello... immediate danger me hu police dispatch karo send help immediately.,IMMEDIATE_PHYSICAL_DANGER,hinglish,conversational_augmented
I don't know the exact landmark around me,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
forcing me to give money through blackmail send help immediately.,COERCION_BLACKMAIL,hinglish,conversational_augmented
Please listen... the victim is a differently-abled person unable to run,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,conversational_augmented
कृपया ध्यान दीजिए... किराए के कमरे से जबरन सामान फेंक कर निकाल दिया क्या आप सुन रहे हैं?,NO_SAFE_PLACE_HOMELESSNESS,hi,conversational_augmented
Please hear me... I am uncertain and confused about what transpired,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
I need urgent help... I am receiving direct death threats,THREAT_INTIMIDATION,en,conversational_augmented
I need urgent help... I feel completely helpless and scared,FEAR_DISTRESS_PANIC,en,conversational_augmented
कृपया ध्यान दीजिए... पति रोज शराब पीकर मारपीट करता है,DOMESTIC_FAMILY_VIOLENCE,hi,conversational_augmented
Please listen... he never threatened me or my family at any point please help immediately.,NEUTRAL_NO_INDICATOR,en,conversational_augmented
mai bohot pareshan hu... woh chala gaya hai ab koi danger nahi hai,CURRENT_SAFETY_REASSURANCE,hinglish,conversational_augmented
Help me... I have reached a safe and secure location please do something quickly.,CURRENT_SAFETY_REASSURANCE,en,conversational_augmented
मेरी बात सुनिए... दलित होने के कारण कुएं से पानी नहीं भरने दिया प्लीज कुछ कीजिए।,DISCRIMINATION_CASTE_VULNERABILITY,hi,conversational_augmented
प्लीज... उसने मुझे कोई धमकी नहीं दी,NEUTRAL_NO_INDICATOR,hi,conversational_augmented
सर... उसने मुझे कोई धमकी नहीं दी प्लीज कुछ कीजिए।,NEUTRAL_NO_INDICATOR,hi,conversational_augmented
blackmail kar raha hai ki social media par daal dega mujhe samajh nahi aa raha kya karu.,COERCION_BLACKMAIL,hinglish,conversational_augmented
suniye... marpeet karke fractured my arm jaldi kuch kijiye.,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational_augmented
please... police protection chahiye urgent basis pe,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational_augmented
मैं बहुत परेशान हूं... कोई साथ देने वाला नहीं है चारों तरफ से अकेली हूं मुझे समझ नहीं आ रहा क्या करूं।,ISOLATION_NO_SUPPORT,hi,conversational_augmented
मुझे कानूनी सलाह और वकील की मदद चाहिए मैं सच कह रहा हूं।,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,conversational_augmented
arre... dhamkee de raha hai ghar jala dunga jaldi kuch kijiye.,THREAT_INTIMIDATION,hinglish,conversational_augmented
listen... gala dabane ki koshish ki usne,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational_augmented
मैडम... मैं बहुत डरी हुई हूं मैं सच कह रहा हूं।,FEAR_DISTRESS_PANIC,hi,conversational_augmented
I need urgent help... I was punched and kicked repeatedly please help immediately.,PHYSICAL_VIOLENCE_INJURY,en,conversational_augmented
Please listen... it was a harmless conversation with no threatening language,NEUTRAL_NO_INDICATOR,en,conversational_augmented
arre... koi sath nahi de raha sabne contact tod diya kya aap sun rahe ho?,ISOLATION_NO_SUPPORT,hinglish,conversational_augmented
खतरे में हूं तुरंत पुलिस भेजिए प्लीज कुछ कीजिए।,IMMEDIATE_PHYSICAL_DANGER,hi,conversational_augmented
बहुत भयभीत हूं अपने घर में क्या आप सुन रहे हैं?,FEAR_DISTRESS_PANIC,hi,conversational_augmented
sir... phone pe continuously threatening calls aa rahe hain send help immediately.,THREAT_INTIMIDATION,hinglish,conversational_augmented
please... khauf lag raha hai akele rehne me mai sach bol raha hu.,FEAR_DISTRESS_PANIC,hinglish,conversational_augmented
hello... darr ke maare haath kaanp rahe hain jaldi kuch kijiye.,FEAR_DISTRESS_PANIC,hinglish,conversational_augmented
Please listen... I have no family or friends in this city to turn to are you listening?,ISOLATION_NO_SUPPORT,en,conversational_augmented
पूरे गांव और पंचायत ने हमारा बहिष्कार कर दिया है क्या आप सुन रहे हैं?,SOCIAL_COMMUNITY_PRESSURE,hi,conversational_augmented
he waits outside my workplace every evening watching me I am telling the truth.,STALKING_FOLLOWING,en,conversational_augmented
suniye... phone pe continuously threatening calls aa rahe hain mujhe samajh nahi aa raha kya karu.,THREAT_INTIMIDATION,hinglish,conversational_augmented
सर... छाती में तेज दर्द है और बहुत ज्यादा खून बह रहा है मुझे समझ नहीं आ रहा क्या करूं।,MEDICAL_EMERGENCY,hi,conversational_augmented
